user_id,event_type,event_date,channel,device,revenue
4156,view_product,2026-05-11 05:00:00,organic,mobile,0
4157,view_product,2026-05-17 06:00:00,paid_social,mobile,0
4158,view_product,2026-05-24 02:00:00,organic,mobile,0
4158,add_to_cart,2026-05-25 00:00:00,organic,mobile,0
4160,view_product,2026-05-09 13:00:00,paid_social,desktop,0
4161,view_product,2026-05-07 17:00:00,organic,mobile,0
4162,view_product,2026-05-08 07:00:00,search,desktop,0
4162,add_to_cart,2026-05-09 12:00:00,search,desktop,0
4163,view_product,2026-05-03 00:00:00,organic,mobile,0
4163,add_to_cart,2026-05-03 23:00:00,organic,mobile,0
4164,view_product,2026-05-30 00:00:00,paid_social,mobile,0
4165,view_product,2026-05-27 17:00:00,search,mobile,0
4166,view_product,2026-05-05 04:00:00,organic,mobile,0
4166,add_to_cart,2026-05-05 19:00:00,organic,mobile,0
4167,view_product,2026-05-28 09:00:00,email,mobile,0
4168,view_product,2026-05-02 01:00:00,search,mobile,0
4168,add_to_cart,2026-05-03 00:00:00,search,mobile,0
4169,view_product,2026-06-02 15:00:00,organic,desktop,0
4171,view_product,2026-06-02 06:00:00,paid_social,mobile,0
4173,view_product,2026-05-16 00:00:00,organic,mobile,0
4174,view_product,2026-05-24 13:00:00,search,mobile,0
4175,view_product,2026-05-16 10:00:00,organic,tablet,0
4176,view_product,2026-05-18 12:00:00,organic,mobile,0
4176,add_to_cart,2026-05-20 01:00:00,organic,mobile,0
4179,view_product,2026-05-12 03:00:00,email,desktop,0
4180,view_product,2026-05-16 05:00:00,organic,tablet,0
4180,add_to_cart,2026-05-16 19:00:00,organic,tablet,0
4180,purchase,2026-05-19 14:00:00,organic,tablet,99
4181,view_product,2026-05-13 16:00:00,email,mobile,0
4181,add_to_cart,2026-05-14 22:00:00,email,mobile,0
4182,view_product,2026-05-17 21:00:00,search,desktop,0
4183,view_product,2026-05-15 18:00:00,organic,desktop,0
4184,view_product,2026-05-08 15:00:00,organic,mobile,0
4184,add_to_cart,2026-05-08 22:00:00,organic,mobile,0
4185,view_product,2026-06-02 18:00:00,referral,desktop,0
4186,view_product,2026-05-07 19:00:00,organic,desktop,0
4186,add_to_cart,2026-05-08 02:00:00,organic,desktop,0
4188,view_product,2026-05-25 07:00:00,organic,desktop,0
4188,add_to_cart,2026-05-27 03:00:00,organic,desktop,0
4189,view_product,2026-05-13 21:00:00,paid_social,desktop,0
4189,add_to_cart,2026-05-14 07:00:00,paid_social,desktop,0
4190,view_product,2026-05-31 19:00:00,organic,mobile,0
4191,view_product,2026-05-19 17:00:00,search,desktop,0
4192,view_product,2026-05-10 18:00:00,search,desktop,0
4193,view_product,2026-05-26 22:00:00,paid_social,mobile,0
4194,view_product,2026-05-26 00:00:00,organic,mobile,0
4195,view_product,2026-05-18 19:00:00,paid_social,desktop,0
4196,view_product,2026-05-29 20:00:00,organic,mobile,0
4197,view_product,2026-05-25 14:00:00,organic,mobile,0
4198,view_product,2026-05-03 09:00:00,organic,desktop,0
4198,add_to_cart,2026-05-03 12:00:00,organic,desktop,0
4199,view_product,2026-05-07 23:00:00,organic,desktop,0
4200,view_product,2026-05-06 09:00:00,organic,mobile,0
4201,view_product,2026-05-09 11:00:00,search,mobile,0
4202,view_product,2026-05-08 00:00:00,search,mobile,0
4203,view_product,2026-05-14 10:00:00,organic,mobile,0
4205,view_product,2026-05-13 16:00:00,paid_social,desktop,0
4205,add_to_cart,2026-05-15 09:00:00,paid_social,desktop,0
4207,view_product,2026-05-13 19:00:00,paid_social,mobile,0
4208,view_product,2026-05-23 11:00:00,referral,mobile,0
4209,view_product,2026-05-24 07:00:00,organic,mobile,0
4210,view_product,2026-06-02 21:00:00,paid_social,desktop,0
4211,view_product,2026-05-31 15:00:00,referral,mobile,0
4213,view_product,2026-05-16 21:00:00,organic,mobile,0
4213,add_to_cart,2026-05-18 18:00:00,organic,mobile,0
4213,purchase,2026-05-21 03:00:00,organic,mobile,149
4214,view_product,2026-05-06 14:00:00,paid_social,mobile,0
4215,view_product,2026-05-28 20:00:00,organic,mobile,0
4216,view_product,2026-05-04 20:00:00,organic,mobile,0
4217,view_product,2026-05-10 06:00:00,organic,desktop,0
4217,add_to_cart,2026-05-10 17:00:00,organic,desktop,0
4217,purchase,2026-05-11 19:00:00,organic,desktop,149
4218,view_product,2026-05-31 00:00:00,organic,desktop,0
4218,add_to_cart,2026-05-31 13:00:00,organic,desktop,0
4219,view_product,2026-06-01 04:00:00,organic,mobile,0
4220,view_product,2026-05-30 23:00:00,email,desktop,0
4220,add_to_cart,2026-05-31 05:00:00,email,desktop,0
4223,view_product,2026-05-25 10:00:00,organic,desktop,0
4223,add_to_cart,2026-05-26 16:00:00,organic,desktop,0
4223,purchase,2026-05-28 11:00:00,organic,desktop,199
4224,view_product,2026-05-07 04:00:00,search,mobile,0
4224,add_to_cart,2026-05-09 01:00:00,search,mobile,0
4224,purchase,2026-05-09 19:00:00,search,mobile,499
4225,view_product,2026-05-12 15:00:00,search,mobile,0
4225,add_to_cart,2026-05-13 19:00:00,search,mobile,0
4226,view_product,2026-05-17 18:00:00,search,desktop,0
4226,add_to_cart,2026-05-18 17:00:00,search,desktop,0
4227,view_product,2026-05-14 01:00:00,search,desktop,0
4228,view_product,2026-05-20 13:00:00,organic,desktop,0
4228,add_to_cart,2026-05-21 06:00:00,organic,desktop,0
4228,purchase,2026-05-23 12:00:00,organic,desktop,499
4229,view_product,2026-05-30 18:00:00,search,tablet,0
4229,add_to_cart,2026-06-01 01:00:00,search,tablet,0
4230,view_product,2026-05-08 03:00:00,organic,desktop,0
4231,view_product,2026-05-12 19:00:00,organic,desktop,0
4231,add_to_cart,2026-05-14 12:00:00,organic,desktop,0
4231,purchase,2026-05-14 14:00:00,organic,desktop,199
4232,view_product,2026-05-08 23:00:00,organic,mobile,0
4234,view_product,2026-05-03 17:00:00,organic,desktop,0
4235,view_product,2026-05-19 00:00:00,search,mobile,0
4235,add_to_cart,2026-05-19 19:00:00,search,mobile,0
4236,view_product,2026-05-19 07:00:00,email,mobile,0
4238,view_product,2026-05-18 10:00:00,paid_social,desktop,0
4239,view_product,2026-05-14 06:00:00,paid_social,desktop,0
4240,view_product,2026-05-30 15:00:00,organic,mobile,0
4241,view_product,2026-05-26 09:00:00,email,desktop,0
4242,view_product,2026-06-01 04:00:00,paid_social,mobile,0
4244,view_product,2026-05-23 19:00:00,email,desktop,0
4244,add_to_cart,2026-05-25 15:00:00,email,desktop,0
4245,view_product,2026-05-10 05:00:00,organic,mobile,0
4247,view_product,2026-05-17 23:00:00,organic,desktop,0
4249,view_product,2026-05-09 18:00:00,referral,tablet,0
4249,add_to_cart,2026-05-11 14:00:00,referral,tablet,0
4249,purchase,2026-05-11 22:00:00,referral,tablet,99
4250,view_product,2026-05-09 21:00:00,paid_social,mobile,0
4250,add_to_cart,2026-05-10 04:00:00,paid_social,mobile,0
4251,view_product,2026-05-04 20:00:00,search,mobile,0
4252,view_product,2026-06-04 02:00:00,paid_social,mobile,0
4253,view_product,2026-05-31 01:00:00,organic,mobile,0
4253,add_to_cart,2026-06-01 15:00:00,organic,mobile,0
4254,view_product,2026-05-25 01:00:00,organic,mobile,0
4255,view_product,2026-05-03 03:00:00,referral,desktop,0
4255,add_to_cart,2026-05-05 02:00:00,referral,desktop,0
4255,purchase,2026-05-06 03:00:00,referral,desktop,149
4256,view_product,2026-05-10 18:00:00,search,tablet,0
4258,view_product,2026-05-20 05:00:00,referral,desktop,0
4259,view_product,2026-05-21 19:00:00,organic,desktop,0
4259,add_to_cart,2026-05-21 20:00:00,organic,desktop,0
4260,view_product,2026-05-24 02:00:00,email,desktop,0
4260,add_to_cart,2026-05-25 05:00:00,email,desktop,0
4260,purchase,2026-05-25 13:00:00,email,desktop,299
4261,view_product,2026-05-03 16:00:00,paid_social,desktop,0
4261,add_to_cart,2026-05-04 22:00:00,paid_social,desktop,0
4262,view_product,2026-05-26 01:00:00,organic,desktop,0
4262,add_to_cart,2026-05-27 17:00:00,organic,desktop,0
4263,view_product,2026-06-01 17:00:00,email,mobile,0
4264,view_product,2026-05-31 04:00:00,email,mobile,0
4264,add_to_cart,2026-05-31 17:00:00,email,mobile,0
4264,purchase,2026-06-03 12:00:00,email,mobile,199
4265,view_product,2026-05-21 02:00:00,search,mobile,0
4266,view_product,2026-06-01 17:00:00,paid_social,tablet,0
4266,add_to_cart,2026-06-02 12:00:00,paid_social,tablet,0
4267,view_product,2026-05-09 16:00:00,search,desktop,0
4268,view_product,2026-05-13 15:00:00,email,desktop,0
4270,view_product,2026-05-24 00:00:00,search,mobile,0
4273,view_product,2026-05-12 20:00:00,email,mobile,0
4273,add_to_cart,2026-05-13 18:00:00,email,mobile,0
4273,purchase,2026-05-16 06:00:00,email,mobile,49
4274,view_product,2026-05-29 08:00:00,organic,mobile,0
4275,view_product,2026-05-06 08:00:00,organic,mobile,0
4275,add_to_cart,2026-05-06 09:00:00,organic,mobile,0
4276,view_product,2026-05-19 13:00:00,paid_social,desktop,0
4276,add_to_cart,2026-05-20 19:00:00,paid_social,desktop,0
4279,view_product,2026-05-19 16:00:00,search,desktop,0
4280,view_product,2026-05-20 17:00:00,referral,mobile,0
4280,add_to_cart,2026-05-21 19:00:00,referral,mobile,0
4281,view_product,2026-05-31 16:00:00,organic,desktop,0
4282,view_product,2026-05-09 21:00:00,paid_social,desktop,0
4283,view_product,2026-05-04 08:00:00,email,desktop,0
4283,add_to_cart,2026-05-04 10:00:00,email,desktop,0
4283,purchase,2026-05-05 12:00:00,email,desktop,299
4284,view_product,2026-05-11 13:00:00,search,mobile,0
4284,add_to_cart,2026-05-12 14:00:00,search,mobile,0
4285,view_product,2026-06-02 00:00:00,search,mobile,0
4286,view_product,2026-06-01 12:00:00,search,tablet,0
4286,add_to_cart,2026-06-02 19:00:00,search,tablet,0
4287,view_product,2026-05-30 20:00:00,organic,desktop,0
4287,add_to_cart,2026-06-01 02:00:00,organic,desktop,0
4288,view_product,2026-05-05 05:00:00,paid_social,mobile,0
4290,view_product,2026-05-16 11:00:00,paid_social,desktop,0
4290,add_to_cart,2026-05-17 11:00:00,paid_social,desktop,0
4291,view_product,2026-05-12 00:00:00,email,mobile,0
4291,add_to_cart,2026-05-13 15:00:00,email,mobile,0
4291,purchase,2026-05-16 15:00:00,email,mobile,149
4292,view_product,2026-05-14 14:00:00,organic,mobile,0
4292,add_to_cart,2026-05-16 11:00:00,organic,mobile,0
4292,purchase,2026-05-16 12:00:00,organic,mobile,149
4293,view_product,2026-05-08 12:00:00,paid_social,desktop,0
4295,view_product,2026-05-27 15:00:00,search,desktop,0
4296,view_product,2026-05-02 15:00:00,referral,desktop,0
4297,view_product,2026-05-06 07:00:00,paid_social,mobile,0
4298,view_product,2026-05-25 23:00:00,paid_social,desktop,0
4299,view_product,2026-05-27 04:00:00,email,mobile,0
4300,view_product,2026-05-23 21:00:00,referral,desktop,0
4300,add_to_cart,2026-05-24 02:00:00,referral,desktop,0
4300,purchase,2026-05-24 03:00:00,referral,desktop,29
4301,view_product,2026-05-24 15:00:00,email,mobile,0
4302,view_product,2026-05-30 05:00:00,organic,mobile,0
4302,add_to_cart,2026-05-30 09:00:00,organic,mobile,0
4302,purchase,2026-05-31 22:00:00,organic,mobile,99
4303,view_product,2026-05-14 07:00:00,organic,mobile,0
4304,view_product,2026-05-22 02:00:00,search,mobile,0
4304,add_to_cart,2026-05-23 22:00:00,search,mobile,0
4304,purchase,2026-05-26 11:00:00,search,mobile,99
4305,view_product,2026-05-19 15:00:00,search,mobile,0
4305,add_to_cart,2026-05-20 21:00:00,search,mobile,0
4306,view_product,2026-05-15 20:00:00,search,tablet,0
4306,add_to_cart,2026-05-17 11:00:00,search,tablet,0
4307,view_product,2026-05-16 14:00:00,search,desktop,0
4308,view_product,2026-05-29 11:00:00,referral,mobile,0
4308,add_to_cart,2026-05-31 06:00:00,referral,mobile,0
4309,view_product,2026-05-21 08:00:00,paid_social,desktop,0
4310,view_product,2026-05-06 02:00:00,organic,mobile,0
4311,view_product,2026-05-11 06:00:00,paid_social,mobile,0
4312,view_product,2026-05-06 11:00:00,paid_social,desktop,0
4312,add_to_cart,2026-05-07 00:00:00,paid_social,desktop,0
4312,purchase,2026-05-08 06:00:00,paid_social,desktop,299
4313,view_product,2026-05-22 23:00:00,search,mobile,0
4314,view_product,2026-05-17 14:00:00,paid_social,mobile,0
4314,add_to_cart,2026-05-17 22:00:00,paid_social,mobile,0
4316,view_product,2026-05-22 16:00:00,paid_social,mobile,0
4316,add_to_cart,2026-05-24 00:00:00,paid_social,mobile,0
4318,view_product,2026-06-02 21:00:00,referral,mobile,0
4318,add_to_cart,2026-06-03 21:00:00,referral,mobile,0
4319,view_product,2026-05-17 16:00:00,email,tablet,0
4320,view_product,2026-05-17 19:00:00,search,mobile,0
4320,add_to_cart,2026-05-17 23:00:00,search,mobile,0
4320,purchase,2026-05-19 19:00:00,search,mobile,99
4321,view_product,2026-05-11 01:00:00,referral,desktop,0
4322,view_product,2026-05-25 10:00:00,referral,mobile,0
4322,add_to_cart,2026-05-27 02:00:00,referral,mobile,0
4323,view_product,2026-05-20 08:00:00,email,mobile,0
4323,add_to_cart,2026-05-21 00:00:00,email,mobile,0
4325,view_product,2026-05-03 03:00:00,paid_social,desktop,0
4326,view_product,2026-05-26 22:00:00,paid_social,mobile,0
4330,view_product,2026-05-08 13:00:00,search,mobile,0
4331,view_product,2026-05-23 23:00:00,email,mobile,0
4331,add_to_cart,2026-05-24 14:00:00,email,mobile,0
4332,view_product,2026-05-18 18:00:00,organic,mobile,0
4333,view_product,2026-05-19 01:00:00,search,desktop,0
4334,view_product,2026-06-04 06:00:00,paid_social,mobile,0
4335,view_product,2026-05-19 00:00:00,search,desktop,0
4336,view_product,2026-05-05 04:00:00,paid_social,mobile,0
4337,view_product,2026-05-31 11:00:00,organic,desktop,0
4339,view_product,2026-05-29 00:00:00,paid_social,mobile,0
4339,add_to_cart,2026-05-29 22:00:00,paid_social,mobile,0
4342,view_product,2026-05-09 17:00:00,email,mobile,0
4343,view_product,2026-05-12 02:00:00,paid_social,mobile,0
4345,view_product,2026-05-26 08:00:00,organic,mobile,0
4346,view_product,2026-05-05 09:00:00,organic,mobile,0
4346,add_to_cart,2026-05-06 04:00:00,organic,mobile,0
4346,purchase,2026-05-07 12:00:00,organic,mobile,299
4348,view_product,2026-05-09 08:00:00,organic,mobile,0
4351,view_product,2026-05-20 02:00:00,email,mobile,0
4352,view_product,2026-05-07 01:00:00,paid_social,desktop,0
4353,view_product,2026-05-22 19:00:00,email,desktop,0
4354,view_product,2026-05-04 13:00:00,organic,mobile,0
4355,view_product,2026-05-22 19:00:00,paid_social,mobile,0
4357,view_product,2026-05-17 10:00:00,email,mobile,0
4357,add_to_cart,2026-05-18 08:00:00,email,mobile,0
4359,view_product,2026-05-26 07:00:00,email,mobile,0
4359,add_to_cart,2026-05-26 15:00:00,email,mobile,0
4361,view_product,2026-06-01 22:00:00,paid_social,mobile,0
4362,view_product,2026-05-26 22:00:00,organic,mobile,0
4362,add_to_cart,2026-05-28 13:00:00,organic,mobile,0
4363,view_product,2026-05-27 21:00:00,paid_social,desktop,0
4365,view_product,2026-05-25 12:00:00,search,mobile,0
4366,view_product,2026-05-27 03:00:00,search,desktop,0
4366,add_to_cart,2026-05-27 21:00:00,search,desktop,0
4367,view_product,2026-05-16 15:00:00,organic,mobile,0
4368,view_product,2026-05-09 11:00:00,email,mobile,0
4370,view_product,2026-05-11 13:00:00,paid_social,desktop,0
4371,view_product,2026-05-30 04:00:00,email,mobile,0
4372,view_product,2026-05-06 14:00:00,organic,mobile,0
4372,add_to_cart,2026-05-07 17:00:00,organic,mobile,0
4373,view_product,2026-05-15 10:00:00,paid_social,desktop,0
4374,view_product,2026-05-20 04:00:00,organic,desktop,0
4375,view_product,2026-05-20 07:00:00,search,mobile,0
4375,add_to_cart,2026-05-20 21:00:00,search,mobile,0
4377,view_product,2026-05-10 22:00:00,search,mobile,0
4378,view_product,2026-05-13 13:00:00,paid_social,mobile,0
4379,view_product,2026-05-22 14:00:00,organic,desktop,0
4380,view_product,2026-05-28 02:00:00,referral,desktop,0
4381,view_product,2026-05-24 02:00:00,paid_social,mobile,0
4381,add_to_cart,2026-05-25 23:00:00,paid_social,mobile,0
4381,purchase,2026-05-28 21:00:00,paid_social,mobile,199
4382,view_product,2026-05-15 17:00:00,organic,desktop,0
4383,view_product,2026-05-27 13:00:00,search,desktop,0
4383,add_to_cart,2026-05-29 10:00:00,search,desktop,0
4384,view_product,2026-05-17 10:00:00,paid_social,desktop,0
4385,view_product,2026-05-13 13:00:00,referral,desktop,0
4385,add_to_cart,2026-05-14 08:00:00,referral,desktop,0
4385,purchase,2026-05-14 12:00:00,referral,desktop,49
4387,view_product,2026-05-25 10:00:00,organic,desktop,0
4387,add_to_cart,2026-05-25 21:00:00,organic,desktop,0
4388,view_product,2026-06-02 12:00:00,organic,tablet,0
4389,view_product,2026-05-06 19:00:00,email,desktop,0
4389,add_to_cart,2026-05-08 09:00:00,email,desktop,0
4390,view_product,2026-05-12 05:00:00,search,mobile,0
4395,view_product,2026-05-02 10:00:00,search,tablet,0
4395,add_to_cart,2026-05-03 02:00:00,search,tablet,0
4395,purchase,2026-05-04 07:00:00,search,tablet,199
4396,view_product,2026-05-26 17:00:00,organic,mobile,0
4398,view_product,2026-05-10 05:00:00,organic,mobile,0
4398,add_to_cart,2026-05-10 16:00:00,organic,mobile,0
4399,view_product,2026-05-29 12:00:00,referral,mobile,0
4401,view_product,2026-05-11 23:00:00,organic,mobile,0
4402,view_product,2026-05-26 17:00:00,search,mobile,0
4403,view_product,2026-05-15 15:00:00,search,mobile,0
4403,add_to_cart,2026-05-16 21:00:00,search,mobile,0
4405,view_product,2026-05-12 00:00:00,paid_social,mobile,0
4407,view_product,2026-05-17 08:00:00,organic,desktop,0
4408,view_product,2026-05-27 00:00:00,paid_social,mobile,0
4409,view_product,2026-05-23 07:00:00,email,tablet,0
4409,add_to_cart,2026-05-25 00:00:00,email,tablet,0
4411,view_product,2026-05-08 22:00:00,organic,tablet,0
4411,add_to_cart,2026-05-09 14:00:00,organic,tablet,0
4412,view_product,2026-05-13 20:00:00,paid_social,desktop,0
4412,add_to_cart,2026-05-15 01:00:00,paid_social,desktop,0
4413,view_product,2026-05-15 01:00:00,search,mobile,0
4413,add_to_cart,2026-05-15 15:00:00,search,mobile,0
4414,view_product,2026-05-24 15:00:00,search,desktop,0
4414,add_to_cart,2026-05-25 00:00:00,search,desktop,0
4415,view_product,2026-05-24 21:00:00,paid_social,tablet,0
4416,view_product,2026-05-03 14:00:00,email,mobile,0
4417,view_product,2026-05-29 05:00:00,paid_social,mobile,0
4418,view_product,2026-06-04 04:00:00,paid_social,mobile,0
4418,add_to_cart,2026-06-05 02:00:00,paid_social,mobile,0
4419,view_product,2026-06-01 23:00:00,organic,mobile,0
4420,view_product,2026-05-11 14:00:00,referral,desktop,0
4422,view_product,2026-05-26 03:00:00,referral,desktop,0
4422,add_to_cart,2026-05-27 10:00:00,referral,desktop,0
4423,view_product,2026-05-12 11:00:00,email,mobile,0
4424,view_product,2026-05-22 12:00:00,organic,desktop,0
4425,view_product,2026-05-25 12:00:00,organic,desktop,0
4427,view_product,2026-05-22 00:00:00,paid_social,mobile,0
4427,add_to_cart,2026-05-22 18:00:00,paid_social,mobile,0
4429,view_product,2026-06-01 13:00:00,referral,mobile,0
4430,view_product,2026-05-29 22:00:00,organic,mobile,0
4430,add_to_cart,2026-05-30 03:00:00,organic,mobile,0
4431,view_product,2026-05-22 19:00:00,email,desktop,0
4431,add_to_cart,2026-05-24 06:00:00,email,desktop,0
4432,view_product,2026-05-21 00:00:00,organic,tablet,0
4433,view_product,2026-05-14 07:00:00,search,mobile,0
4434,view_product,2026-05-16 18:00:00,paid_social,desktop,0
4435,view_product,2026-05-22 05:00:00,organic,desktop,0
4436,view_product,2026-05-20 00:00:00,referral,desktop,0
4437,view_product,2026-05-25 01:00:00,paid_social,mobile,0
4437,add_to_cart,2026-05-26 23:00:00,paid_social,mobile,0
4437,purchase,2026-05-28 07:00:00,paid_social,mobile,99
4438,view_product,2026-05-20 07:00:00,organic,desktop,0
4439,view_product,2026-05-16 12:00:00,search,tablet,0
4439,add_to_cart,2026-05-17 03:00:00,search,tablet,0
4439,purchase,2026-05-19 10:00:00,search,tablet,99
4440,view_product,2026-05-05 02:00:00,search,desktop,0
4440,add_to_cart,2026-05-06 22:00:00,search,desktop,0
4440,purchase,2026-05-07 13:00:00,search,desktop,99
4441,view_product,2026-05-24 08:00:00,paid_social,mobile,0
4442,view_product,2026-05-10 14:00:00,email,mobile,0
4442,add_to_cart,2026-05-12 07:00:00,email,mobile,0
4443,view_product,2026-05-16 14:00:00,search,mobile,0
4443,add_to_cart,2026-05-17 11:00:00,search,mobile,0
4444,view_product,2026-05-19 21:00:00,referral,tablet,0
4445,view_product,2026-05-15 21:00:00,organic,mobile,0
4446,view_product,2026-05-04 10:00:00,organic,mobile,0
4447,view_product,2026-05-10 11:00:00,search,mobile,0
4447,add_to_cart,2026-05-11 09:00:00,search,mobile,0
4448,view_product,2026-05-13 20:00:00,email,tablet,0
4448,add_to_cart,2026-05-15 09:00:00,email,tablet,0
4449,view_product,2026-05-17 09:00:00,search,desktop,0
4452,view_product,2026-05-03 17:00:00,organic,mobile,0
4452,add_to_cart,2026-05-04 16:00:00,organic,mobile,0
4453,view_product,2026-05-23 23:00:00,paid_social,mobile,0
4455,view_product,2026-05-14 14:00:00,referral,desktop,0
4456,view_product,2026-05-23 16:00:00,organic,desktop,0
4456,add_to_cart,2026-05-23 21:00:00,organic,desktop,0
4457,view_product,2026-05-21 19:00:00,referral,desktop,0
4458,view_product,2026-05-17 11:00:00,paid_social,desktop,0
4459,view_product,2026-05-12 04:00:00,email,desktop,0
4459,add_to_cart,2026-05-12 18:00:00,email,desktop,0
4459,purchase,2026-05-13 12:00:00,email,desktop,99
4460,view_product,2026-05-28 08:00:00,email,mobile,0
4461,view_product,2026-05-28 17:00:00,referral,desktop,0
4461,add_to_cart,2026-05-28 21:00:00,referral,desktop,0
4461,purchase,2026-05-30 20:00:00,referral,desktop,149
4462,view_product,2026-05-20 02:00:00,paid_social,mobile,0
4463,view_product,2026-05-07 09:00:00,email,desktop,0
4463,add_to_cart,2026-05-09 06:00:00,email,desktop,0
4463,purchase,2026-05-10 08:00:00,email,desktop,499
4464,view_product,2026-05-21 20:00:00,email,mobile,0
4465,view_product,2026-05-10 08:00:00,paid_social,desktop,0
4465,add_to_cart,2026-05-12 06:00:00,paid_social,desktop,0
4465,purchase,2026-05-15 05:00:00,paid_social,desktop,299
4466,view_product,2026-05-10 05:00:00,referral,desktop,0
4466,add_to_cart,2026-05-11 18:00:00,referral,desktop,0
4467,view_product,2026-05-12 00:00:00,organic,mobile,0
4467,add_to_cart,2026-05-13 07:00:00,organic,mobile,0
4468,view_product,2026-05-24 20:00:00,organic,desktop,0
4468,add_to_cart,2026-05-25 06:00:00,organic,desktop,0
4469,view_product,2026-05-16 17:00:00,email,desktop,0
4470,view_product,2026-05-11 06:00:00,organic,mobile,0
4471,view_product,2026-05-31 07:00:00,paid_social,mobile,0
4471,add_to_cart,2026-06-01 16:00:00,paid_social,mobile,0
4472,view_product,2026-05-10 06:00:00,search,desktop,0
4473,view_product,2026-05-08 22:00:00,paid_social,mobile,0
4473,add_to_cart,2026-05-10 04:00:00,paid_social,mobile,0
4474,view_product,2026-05-30 15:00:00,paid_social,mobile,0
4474,add_to_cart,2026-05-31 00:00:00,paid_social,mobile,0
4474,purchase,2026-05-31 15:00:00,paid_social,mobile,49
4475,view_product,2026-05-14 02:00:00,paid_social,desktop,0
4476,view_product,2026-05-23 02:00:00,search,mobile,0
4477,view_product,2026-05-17 18:00:00,search,mobile,0
4478,view_product,2026-05-27 19:00:00,search,mobile,0
4479,view_product,2026-05-14 17:00:00,email,mobile,0
4480,view_product,2026-05-12 12:00:00,organic,mobile,0
4481,view_product,2026-05-12 05:00:00,organic,mobile,0
4481,add_to_cart,2026-05-13 18:00:00,organic,mobile,0
4481,purchase,2026-05-13 23:00:00,organic,mobile,99
4482,view_product,2026-05-13 06:00:00,search,desktop,0
4482,add_to_cart,2026-05-14 18:00:00,search,desktop,0
4483,view_product,2026-05-17 14:00:00,paid_social,desktop,0
4484,view_product,2026-05-09 20:00:00,referral,desktop,0
4484,add_to_cart,2026-05-10 00:00:00,referral,desktop,0
4486,view_product,2026-05-17 02:00:00,paid_social,tablet,0
4487,view_product,2026-05-26 06:00:00,organic,mobile,0
4489,view_product,2026-05-22 16:00:00,referral,mobile,0
4490,view_product,2026-05-10 10:00:00,organic,mobile,0
4491,view_product,2026-05-21 23:00:00,email,desktop,0
4491,add_to_cart,2026-05-22 10:00:00,email,desktop,0
4491,purchase,2026-05-23 18:00:00,email,desktop,49
4492,view_product,2026-05-25 11:00:00,organic,mobile,0
4494,view_product,2026-05-31 15:00:00,search,desktop,0
4495,view_product,2026-05-31 15:00:00,paid_social,mobile,0
4496,view_product,2026-05-08 11:00:00,paid_social,mobile,0
4497,view_product,2026-05-22 07:00:00,organic,mobile,0
4497,add_to_cart,2026-05-23 08:00:00,organic,mobile,0
4498,view_product,2026-05-06 00:00:00,organic,tablet,0
4499,view_product,2026-06-02 16:00:00,search,desktop,0
4500,view_product,2026-05-31 23:00:00,organic,desktop,0
4501,view_product,2026-05-13 14:00:00,organic,desktop,0
4504,view_product,2026-05-10 19:00:00,organic,desktop,0
4504,add_to_cart,2026-05-11 09:00:00,organic,desktop,0
4504,purchase,2026-05-13 13:00:00,organic,desktop,299
4505,view_product,2026-05-20 19:00:00,organic,desktop,0
4506,view_product,2026-05-28 12:00:00,email,mobile,0
4506,add_to_cart,2026-05-30 03:00:00,email,mobile,0
4506,purchase,2026-05-30 21:00:00,email,mobile,499
4507,view_product,2026-06-03 14:00:00,organic,mobile,0
4507,add_to_cart,2026-06-04 22:00:00,organic,mobile,0
4507,purchase,2026-06-06 15:00:00,organic,mobile,99
4508,view_product,2026-05-07 18:00:00,organic,desktop,0
4510,view_product,2026-05-29 17:00:00,email,mobile,0
4511,view_product,2026-05-22 09:00:00,organic,mobile,0
4511,add_to_cart,2026-05-22 11:00:00,organic,mobile,0
4512,view_product,2026-05-19 15:00:00,organic,mobile,0
4512,add_to_cart,2026-05-21 12:00:00,organic,mobile,0
4513,view_product,2026-05-19 19:00:00,search,desktop,0
4514,view_product,2026-05-13 10:00:00,search,desktop,0
4515,view_product,2026-06-01 15:00:00,referral,desktop,0
4515,add_to_cart,2026-06-03 01:00:00,referral,desktop,0
4516,view_product,2026-05-19 22:00:00,email,mobile,0
4516,add_to_cart,2026-05-20 22:00:00,email,mobile,0
4517,view_product,2026-05-28 11:00:00,search,desktop,0
4517,add_to_cart,2026-05-28 19:00:00,search,desktop,0
4517,purchase,2026-05-29 10:00:00,search,desktop,299
4519,view_product,2026-05-10 09:00:00,paid_social,mobile,0
4520,view_product,2026-05-18 13:00:00,paid_social,mobile,0
4521,view_product,2026-05-22 17:00:00,organic,desktop,0
4522,view_product,2026-05-12 20:00:00,paid_social,desktop,0
4522,add_to_cart,2026-05-13 12:00:00,paid_social,desktop,0
4523,view_product,2026-05-22 07:00:00,paid_social,mobile,0
4524,view_product,2026-05-29 09:00:00,referral,mobile,0
4526,view_product,2026-05-19 23:00:00,organic,mobile,0
4527,view_product,2026-05-14 12:00:00,search,mobile,0
4527,add_to_cart,2026-05-14 18:00:00,search,mobile,0
4527,purchase,2026-05-16 22:00:00,search,mobile,49
4528,view_product,2026-05-30 05:00:00,paid_social,desktop,0
4529,view_product,2026-05-18 03:00:00,email,mobile,0
